,Entity,Code,Year,Cellular Subscription,Internet Users(%),No. of Internet Users,Broadband Subscription
6337,Papua New Guinea,PNG,2020,53.85030746,0,0,0.23471491
6338,Paraguay,PRY,1980,0,0,0,0
6339,Paraguay,PRY,1981,0,0,0,0
6340,Paraguay,PRY,1982,0,0,0,0
6341,Paraguay,PRY,1983,0,0,0,0
6342,Paraguay,PRY,1984,0,0,0,0
6343,Paraguay,PRY,1985,0,0,0,0
6344,Paraguay,PRY,1986,0,0,0,0
6345,Paraguay,PRY,1987,0,0,0,0
6346,Paraguay,PRY,1988,0,0,0,0
6347,Paraguay,PRY,1989,0,0,0,0
6348,Paraguay,PRY,1990,0,0,0,0
6349,Paraguay,PRY,1991,0,0,0,0
6350,Paraguay,PRY,1992,0.033745661,0,0,0
6351,Paraguay,PRY,1993,0.074415199,0,0,0
6352,Paraguay,PRY,1994,0.164163008,0,0,0
6353,Paraguay,PRY,1995,0.330908924,0,0,0
6354,Paraguay,PRY,1996,0.67230922,0.020359611,959,0
6355,Paraguay,PRY,1997,1.685440421,0.099576719,4798,0
6356,Paraguay,PRY,1998,4.532640934,0.194904953,9596,0
6357,Paraguay,PRY,1999,8.350878716,0.381657332,19182,0
6358,Paraguay,PRY,2000,15.41948128,0.747630715,38307,0.002817853
6359,Paraguay,PRY,2001,21.18470764,1.098793864,57264,0.005526446
6360,Paraguay,PRY,2002,30.13430023,1.794969559,94891,0.009038385
6361,Paraguay,PRY,2003,31.42819786,2.111942053,113058,0.008876292
6362,Paraguay,PRY,2004,30.52147293,3.452438354,186995,0.053223521
6363,Paraguay,PRY,2005,32.39987946,7.907007694,433057,0.096152261
6364,Paraguay,PRY,2006,54.67153168,7.962073803,440675,0.101467751
6365,Paraguay,PRY,2007,78.25986481,11.21000004,626656,0.143370926
6366,Paraguay,PRY,2008,95.22245026,14.27000046,805564,0.21048145
6367,Paraguay,PRY,2009,91.15289307,18.89999962,1077787,1.256251693
6368,Paraguay,PRY,2010,94.76374817,19.79999924,1142186,1.432341814
6369,Paraguay,PRY,2011,103.0798492,24.76351547,1447164,1.896139145
6370,Paraguay,PRY,2012,105.7959824,29.34000015,1737904,2.120248079
6371,Paraguay,PRY,2013,108.3409805,36.90000153,2216087,2.405059338
6372,Paraguay,PRY,2014,110.6939621,43,2619013,2.805125713
6373,Paraguay,PRY,2015,110.8127899,49.71630478,3071450,3.216372728
6374,Paraguay,PRY,2016,110.4989014,53.40412903,3346635,3.639195204
6375,Paraguay,PRY,2017,108.755043,61.07575607,3881612,4.226902962
6376,Paraguay,PRY,2018,106.9525757,64.99354553,4187753,4.610364437
6377,Paraguay,PRY,2019,110.1809692,68.51763153,4474221,5.851061821
6378,Paraguay,PRY,2020,110.2700043,73.9575119,4895026,7.88455677
6379,Peru,PER,1980,0,0,0,0
6380,Peru,PER,1981,0,0,0,0
6381,Peru,PER,1982,0,0,0,0
6382,Peru,PER,1983,0,0,0,0
6383,Peru,PER,1984,0,0,0,0
6384,Peru,PER,1985,0,0,0,0
6385,Peru,PER,1986,0,0,0,0
6386,Peru,PER,1987,0,0,0,0
6387,Peru,PER,1988,0,0,0,0
6388,Peru,PER,1989,0,0,0,0
6389,Peru,PER,1990,0.007475727,0,0,0
6390,Peru,PER,1991,0.025308162,0,0,0
6391,Peru,PER,1992,0.093831025,0,0,0
6392,Peru,PER,1993,0.155074313,0,0,0
6393,Peru,PER,1994,0.218855008,0.008504578,2040,0
6394,Peru,PER,1995,0.302656561,0.033412304,8169,0
6395,Peru,PER,1996,0.811882615,0.246232584,61330,0
6396,Peru,PER,1997,1.673137784,0.403429687,102331,0
6397,Peru,PER,1998,2.894380808,1.190380454,307335,0
6398,Peru,PER,1999,3.885660887,1.952497602,512574,0.000287596
6399,Peru,PER,2000,4.814284801,3.076430559,820005,0.004074083
6400,Peru,PER,2001,6.691536903,7.578763008,2047396,0
6401,Peru,PER,2002,8.512400627,8.966949463,2451072,0.138006136
6402,Peru,PER,2003,10.70553398,11.60000038,3204308,0.343077689
6403,Peru,PER,2004,14.81511211,14.10000038,3933042,0.823951066
6404,Peru,PER,2005,20.03634071,17.10000038,4813182,1.265413642
6405,Peru,PER,2006,32.45314026,20.70000076,5874884,1.725492954
6406,Peru,PER,2007,54.41435242,25.20000076,7207296,2.012554169
6407,Peru,PER,2008,73.35481262,30.56999969,8806050,2.540280581
6408,Peru,PER,2009,85.78701782,31.39999962,9108928,2.874562979
6409,Peru,PER,2010,100.3013535,34.77000046,10163124,3.212461948
6410,Peru,PER,2011,110.9248962,36.00999832,10614927,4.140766144
6411,Peru,PER,2012,99.59767914,38.20000076,11364344,4.889667988
6412,Peru,PER,2013,100.0648575,39.20000076,11775214,5.416849136
6413,Peru,PER,2014,105.9477005,40.20000076,12202291,5.872502327
6414,Peru,PER,2015,112.356369,40.8526001,12546595,6.561899662
6415,Peru,PER,2016,119.4241791,45.4617424,14153502,6.857530117
6416,Peru,PER,2017,123.759758,50.45041275,15945099,7.34701395
6417,Peru,PER,2018,131.7778931,55.05433273,17729668,7.927901268
6418,Peru,PER,2019,122.5593872,59.95050049,19678670,8.563399315
6419,Peru,PER,2020,133.4471588,65.25,21731361,9.232116699
6420,Philippines,PHL,1980,0,0,0,0
6421,Philippines,PHL,1981,0,0,0,0
6422,Philippines,PHL,1982,0,0,0,0
6423,Philippines,PHL,1983,0,0,0,0
6424,Philippines,PHL,1984,0,0,0,0
6425,Philippines,PHL,1985,0,0,0,0
6426,Philippines,PHL,1986,0,0,0,0
6427,Philippines,PHL,1987,0,0,0,0
6428,Philippines,PHL,1988,0,0,0,0
6429,Philippines,PHL,1989,0,0,0,0
6430,Philippines,PHL,1990,0,0,0,0
6431,Philippines,PHL,1991,0.054527014,0,0,0
6432,Philippines,PHL,1992,0.086194865,0,0,0
6433,Philippines,PHL,1993,0.153767824,0,0,0
6434,Philippines,PHL,1994,0.252127945,0.005844253,3954,0
6435,Philippines,PHL,1995,0.707700014,0.028585702,19796,0
6436,Philippines,PHL,1996,1.34313798,0.05594603,39691,0
6437,Philippines,PHL,1997,1.83979702,0.136912957,99562,0
6438,Philippines,PHL,1998,2.321689129,1.103405952,821948,0
6439,Philippines,PHL,1999,3.733960629,1.431608796,1091588,0
6440,Philippines,PHL,2000,8.275693893,1.982253194,1545329,0
6441,Philippines,PHL,2001,15.26135921,2.524005651,2009767,0.012551323
6442,Philippines,PHL,2002,18.90610504,4.332275867,3521515,0.025809541
6443,Philippines,PHL,2003,27.10298157,4.857672215,4029091,0.066223592
6444,Philippines,PHL,2004,38.88049316,5.243628502,4436503,0.105063662
6445,Philippines,PHL,2005,40.28785706,5.397636414,4656069,0.142482728
6446,Philippines,PHL,2006,48.77637482,5.740586281,5046081,0.301551938
6447,Philippines,PHL,2007,64.14015198,5.96999979,5346814,0.554944694
6448,Philippines,PHL,2008,74.93476105,6.21999979,5675895,1.15037775
6449,Philippines,PHL,2009,81.79119873,9,8365226,1.863791227
6450,Philippines,PHL,2010,88.48886871,25,23659176,0
6451,Philippines,PHL,2011,98.55576324,29,27937994,1.874018073
6452,Philippines,PHL,2012,104.9023514,30.79999924,30193954,2.208148956
6453,Philippines,PHL,2013,103.9971161,32.70000076,32601937,2.60216403
6454,Philippines,PHL,2014,110.7576981,34.70000076,35159848,2.885194778
6455,Philippines,PHL,2015,115.399437,36.90000153,38018573,2.839985132
6456,Philippines,PHL,2016,115.8522797,39.20000076,41111107,2.879936457
6457,Philippines,PHL,2017,114.071106,41.59999847,44403213,3.232097149
6458,Philippines,PHL,2018,126.2046509,44.09999847,47878853,3.552217007
6459,Philippines,PHL,2019,154.7610779,43.02661133,47493118,5.475649834
6460,Philippines,PHL,2020,136.5011292,49.79999924,55871109,7.242650032
6461,Poland,POL,1980,0,0,0,0
6462,Poland,POL,1981,0,0,0,0
6463,Poland,POL,1982,0,0,0,0
6464,Poland,POL,1983,0,0,0,0
6465,Poland,POL,1984,0,0,0,0
6466,Poland,POL,1985,0,0,0,0
6467,Poland,POL,1986,0,0,0,0
6468,Poland,POL,1987,0,0,0,0
6469,Poland,POL,1988,0,0,0,0
6470,Poland,POL,1989,0,0,0,0
6471,Poland,POL,1990,0,0,0,0
6472,Poland,POL,1991,0,0.005229468,1996,0
6473,Poland,POL,1992,0.005746436,0.052127182,19940,0
6474,Poland,POL,1993,0.04098811,0.129961699,49800,0
6475,Poland,POL,1994,0.101439282,0.389098138,149318,0
6476,Poland,POL,1995,0.1950147,0.647752345,248750,0
6477,Poland,POL,1996,0.563235223,1.295200229,497375,0
6478,Poland,POL,1997,2.107156277,2.073465586,796130,0
6479,Poland,POL,1998,4.999565125,4.102272034,1574452,0
6480,Poland,POL,1999,10.25854301,5.456443787,2092816,0
6481,Poland,POL,2000,17.49890709,7.285428524,2805213,0
6482,Poland,POL,2001,25.9661808,9.900670052,3827882,0.0311449
6483,Poland,POL,2002,36.11057281,21.14999962,8173941,0.316155553
6484,Poland,POL,2003,45.26638031,24.87000084,9605176,0.509216189
6485,Poland,POL,2004,60.14669418,32.52999878,12555291,2.280924797
6486,Poland,POL,2005,76.01560974,38.81000137,14971312,2.463343382
6487,Poland,POL,2006,95.80493164,44.58000183,17184334,7.590128422
6488,Poland,POL,2007,107.9143982,48.59999847,18721627,10.88302422
6489,Poland,POL,2008,114.5204544,53.13000107,20467209,11.63467121
6490,Poland,POL,2009,116.8302307,58.97000122,22736054,14.59118748
6491,Poland,POL,2010,122.4951172,62.31999969,24053872,15.28445435
6492,Poland,POL,2011,131.0116882,61.95000076,23925616,18.21025658
6493,Poland,POL,2012,141.4867706,62.30999756,24067780,18.01780891
6494,Poland,POL,2013,149.3074646,62.8492012,24264412,18.42614174
6495,Poland,POL,2014,149.3927002,66.59999847,25695531,18.99093437
6496,Poland,POL,2015,143.3904266,67.99698639,26214979,19.10272598
6497,Poland,POL,2016,139.5179443,73.30070496,28244307,19.28946686
6498,Poland,POL,2017,132.9502716,75.98536682,29279302,20.11182785
6499,Poland,POL,2018,127.3299484,77.54173279,29870211,20.70435715
6500,Poland,POL,2019,127.7270889,80.43590546,30962676,20.68730545
6501,Poland,POL,2020,130.3966827,83.18489075,31966596,22.11351967
6502,Portugal,PRT,1980,0,0,0,0
6503,Portugal,PRT,1981,0,0,0,0
6504,Portugal,PRT,1982,0,0,0,0
6505,Portugal,PRT,1983,0,0,0,0
6506,Portugal,PRT,1984,0,0,0,0
6507,Portugal,PRT,1985,0,0,0,0
6508,Portugal,PRT,1986,0,0,0,0
6509,Portugal,PRT,1987,0,0,0,0
6510,Portugal,PRT,1988,0,0,0,0
6511,Portugal,PRT,1989,0.028127085,0,0,0
6512,Portugal,PRT,1990,0.065687329,0,0,0
6513,Portugal,PRT,1991,0.127066731,0.100230567,10009,0
6514,Portugal,PRT,1992,0.374443442,0.250426501,24989,0
6515,Portugal,PRT,1993,1.013340473,0.450161606,44981,0
6516,Portugal,PRT,1994,1.727299571,0.718905747,72021,0
6517,Portugal,PRT,1995,3.377604008,1.494334579,150199,0
6518,Portugal,PRT,1996,6.548743725,2.980877638,300701,0
6519,Portugal,PRT,1997,14.8110342,4.953001976,501766,0
6520,Portugal,PRT,1998,30.10199165,9.870446205,1004754,0
6521,Portugal,PRT,1999,45.55524445,14.74233818,1508638,0.002896292
6522,Portugal,PRT,2000,64.72640991,16.43046761,1692442,0.244282082
6523,Portugal,PRT,2001,77.14134979,18.08713722,1875964,0.960367858
6524,Portugal,PRT,2002,83.4778595,19.37000084,2020468,2.509063482
6525,Portugal,PRT,2003,95.90677643,29.67000008,3107441,4.813506126
6526,Portugal,PRT,2004,100.9567337,31.78000069,3337384,8.006659508
6527,Portugal,PRT,2005,108.9338989,34.99000168,3682108,11.09045601
6528,Portugal,PRT,2006,115.9692307,38.00999832,4007754,13.5038414
6529,Portugal,PRT,2007,127.4683762,42.09000015,4447039,14.44272518
6530,Portugal,PRT,2008,132.598114,44.13000107,4669379,15.43537998
6531,Portugal,PRT,2009,111.231781,48.27000046,5112440,18.02920532
6532,Portugal,PRT,2010,115.2350922,53.29999924,5643618,20.07056808
6533,Portugal,PRT,2011,116.7012177,55.24999619,5837063,21.2220211
6534,Portugal,PRT,2012,113.2169495,60.33999634,6349026,22.71240807
6535,Portugal,PRT,2013,114.4941177,62.09560013,6498017,24.47580338
6536,Portugal,PRT,2014,114.181015,64.58999634,6722772,27.43056488
6537,Portugal,PRT,2015,112.9851151,68.63285828,7114095,30.3055706
6538,Portugal,PRT,2016,112.072464,70.42356873,7276692,32.6917305
6539,Portugal,PRT,2017,114.3419876,73.79121399,7606050,34.74392319
6540,Portugal,PRT,2018,115.6330414,74.66096497,7682489,36.90145111
6541,Portugal,PRT,2019,116.4632645,75.34637451,7753082,38.79939651
6542,Portugal,PRT,2020,116.2629929,78.26165771,8059531,40.80527496
6543,Puerto Rico,PRI,1980,0,0,0,0
6544,Puerto Rico,PRI,1981,0,0,0,0
6545,Puerto Rico,PRI,1982,0,0,0,0
6546,Puerto Rico,PRI,1983,0,0,0,0
6547,Puerto Rico,PRI,1984,0,0,0,0
6548,Puerto Rico,PRI,1985,0,0,0,0
6549,Puerto Rico,PRI,1987,0.118023381,0,0,0
6550,Puerto Rico,PRI,1988,0.260044903,0,0,0
6551,Puerto Rico,PRI,1989,0.343868971,0,0,0
6552,Puerto Rico,PRI,1990,0.598533034,0,0,0
6553,Puerto Rico,PRI,1991,0.972563028,0,0,0
6554,Puerto Rico,PRI,1992,1.729571223,0,0,0
6555,Puerto Rico,PRI,1993,2.711595774,0,0,0
6556,Puerto Rico,PRI,1994,4.947982788,0.027254662,1002,0
6557,Puerto Rico,PRI,1995,8.044407845,0.135102779,5005,0
6558,Puerto Rico,PRI,1996,9.148830414,0.268160433,10010,0
6559,Puerto Rico,PRI,1997,10.13280582,1.331822157,50070,0
6560,Puerto Rico,PRI,1998,15.91797733,2.647646666,100220,0
6561,Puerto Rico,PRI,1999,22.23665619,5.265682697,200629,0
6562,Puerto Rico,PRI,2000,35.92568588,10.47464848,400876,0
6563,Puerto Rico,PRI,2001,44.36048126,15.63003063,598964,0.06612546
6564,Puerto Rico,PRI,2002,44.94499588,17.54764748,672211,0.620359302
6565,Puerto Rico,PRI,2003,46.77673721,19.70702553,753918,1.487194419
6566,Puerto Rico,PRI,2004,50.73926163,22.1307373,844738,2.369655609
6567,Puerto Rico,PRI,2005,54.88782883,23.40005112,890503,3.256376982
6568,Puerto Rico,PRI,2006,60.67821503,25.44241905,964664,4.14575386
6569,Puerto Rico,PRI,2007,67.23681641,27.86000061,1051839,5.038187981
6570,Puerto Rico,PRI,2008,70.49790955,38,1427894,11.81558228
6571,Puerto Rico,PRI,2009,75.41192627,41.5,1551658,13.35430717
6572,Puerto Rico,PRI,2010,81.95861053,45.29999924,1684218,15.40627098
6573,Puerto Rico,PRI,2011,87.31723022,48,1771975,15.68181992
6574,Puerto Rico,PRI,2012,86.23313904,68.99998474,2524012,16.20849228
6575,Puerto Rico,PRI,2013,88.04997253,68.99999237,2494369,17.16878891
6576,Puerto Rico,PRI,2014,92.91049957,69,2456406,17.6720314
6577,Puerto Rico,PRI,2015,94.77970886,63.4663353,2219630,20.83120728
6578,Puerto Rico,PRI,2016,99.05732727,68.64380646,2356367,20.92064667
6579,Puerto Rico,PRI,2017,107.135231,68.74077606,2314094,20.86430168
6580,Puerto Rico,PRI,2018,109.5634384,70.85639954,2351915,20.03644562
6581,Puerto Rico,PRI,2019,114.9505615,77.73644257,2559774,20.7929821
6582,Puerto Rico,PRI,2020,121.7668304,0,0,23.46446991
6583,Qatar,QAT,1980,0,0,0,0
6584,Qatar,QAT,1981,0,0,0,0
6585,Qatar,QAT,1990,0.800162911,0,0,0
6586,Qatar,QAT,1991,0.832456172,0,0,0
6587,Qatar,QAT,1992,0.854469657,0,0,0
6588,Qatar,QAT,1993,0.855270088,0,0,0
6589,Qatar,QAT,1994,2.274569511,0,0,0
6590,Qatar,QAT,1995,3.597095728,0.190209538,980,0
6591,Qatar,QAT,1996,5.506276131,0.930185854,4923,0
6592,Qatar,QAT,1997,8.121481895,3.083749294,16979,0
6593,Qatar,QAT,1998,11.92177868,3.520029783,20452,0
6594,Qatar,QAT,1999,14.78819084,4.070728779,24966,0
6595,Qatar,QAT,2000,20.39873886,4.863679409,31417,0
6596,Qatar,QAT,2001,28.93098068,6.170268536,41886,0
6597,Qatar,QAT,2002,41.61590195,10.22612858,72932,0.03557675
6598,Qatar,QAT,2003,55.22757721,19.24233627,144036,0.438699424
6599,Qatar,QAT,2004,65.08839417,20.70164871,161049,1.448892474
6600,Qatar,QAT,2005,82.82294464,24.7334938,209918,2.959154844
6601,Qatar,QAT,2006,89.93479156,28.97411346,294106,4.573432922
6602,Qatar,QAT,2007,103.7566223,37,455804,7.195547581
6603,Qatar,QAT,2008,99.50029755,44.29999924,639819,7.390519142
6604,Qatar,QAT,2009,117.7540131,53.09999847,855059,8.747092247
6605,Qatar,QAT,2010,117.7835083,69,1182323,7.85351944
6606,Qatar,QAT,2011,113.083046,69,1244881,8.085041046
6607,Qatar,QAT,2012,118.4482498,69.30000305,1320629,8.42991066
6608,Qatar,QAT,2013,141.6755066,85.30000305,1736289,9.222348213
6609,Qatar,QAT,2014,134.4268341,91.48999786,2026019,9.168517113
6610,Qatar,QAT,2015,145.7868958,92.88482666,2242778,9.267375946
6611,Qatar,QAT,2016,137.6060486,95.12466431,2468652,9.558486938
6612,Qatar,QAT,2017,146.3838654,97.38884735,2640956,9.415986061
6613,Qatar,QAT,2018,141.8558197,99.65284729,2757138,9.631079674
6614,Qatar,QAT,2019,138.3290405,99.65280151,2797495,10.05198669
6615,Qatar,QAT,2020,131.844635,99.65284729,2750807,10.2783947
6616,Romania,ROU,1980,0,0,0,0
6617,Romania,ROU,1981,0,0,0,0
6618,Romania,ROU,1982,0,0,0,0
6619,Romania,ROU,1983,0,0,0,0
6620,Romania,ROU,1984,0,0,0,0
6621,Romania,ROU,1985,0,0,0,0
6622,Romania,ROU,1986,0,0,0,0
6623,Romania,ROU,1987,0,0,0,0
6624,Romania,ROU,1988,0,0,0,0
6625,Romania,ROU,1989,0,0,0,0
6626,Romania,ROU,1990,0,0,0,0
6627,Romania,ROU,1991,0,0,0,0
6628,Romania,ROU,1992,0,0,0,0
6629,Romania,ROU,1993,0.003439831,0.003703214,841,0
6630,Romania,ROU,1994,0.01200477,0.026300162,5952,0
6631,Romania,ROU,1995,0.039486598,0.074952759,16889,0
6632,Romania,ROU,1996,0.074542761,0.221622646,49683,0
6633,Romania,ROU,1997,0.887903154,0.445444673,99288,0
6634,Romania,ROU,1998,2.862066269,2.237649441,495891,0
6635,Romania,ROU,1999,6.078986645,2.697580099,594520,0
6636,Romania,ROU,2000,11.28857899,3.613717318,792123,0
6637,Romania,ROU,2001,17.48626518,4.538669109,989320,0.027285935
6638,Romania,ROU,2002,23.38592911,6.579999924,1424802,0.072300382
6639,Romania,ROU,2003,32.41144562,8.899999619,1911838,0.902865231
6640,Romania,ROU,2004,47.3419342,15,3193394,0.483203053
6641,Romania,ROU,2005,62.3521347,21.5,4534837,1.760680199
6642,Romania,ROU,2006,75.30738831,24.65999985,5156259,5.13320303
6643,Romania,ROU,2007,96.98496246,28.29999924,5870616,9.281080246
6644,Romania,ROU,2008,117.4775238,32.41999817,6677714,12.08573437
6645,Romania,ROU,2009,121.6203613,36.59999847,7490672,13.62826443
6646,Romania,ROU,2010,118.9925842,39.93000031,8119850,14.65719032
6647,Romania,ROU,2011,115.1611557,40.00999832,8090136,16.14395142
6648,Romania,ROU,2012,112.9157562,45.87999344,9238906,17.5075779
6649,Romania,ROU,2013,113.7945404,49.76449966,9986018,18.82636642
6650,Romania,ROU,2014,114.3944931,54.08000183,10813748,20.04593277
6651,Romania,ROU,2015,116.034111,55.76315689,11100258,21.39068794
6652,Romania,ROU,2016,115.6782684,59.50395203,11780485,22.47643852
6653,Romania,ROU,2017,113.9718933,63.74728394,12557483,24.19247818
6654,Romania,ROU,2018,116.0354156,70.68127441,13858321,26.09238243
6655,Romania,ROU,2019,117.0747147,73.65747833,14381042,27.25198364
6656,Romania,ROU,2020,117.4361343,78.45526886,15253305,29.55023003
6657,Russia,RUS,1980,0,0,0,0
6658,Russia,RUS,1981,0,0,0,0
6659,Russia,RUS,1982,0,0,0,0
6660,Russia,RUS,1983,0,0,0,0
6661,Russia,RUS,1984,0,0,0,0
6662,Russia,RUS,1985,0,0,0,0
6663,Russia,RUS,1986,0,0,0,0
6664,Russia,RUS,1987,0,0,0,0
6665,Russia,RUS,1988,0,0,0,0
6666,Russia,RUS,1989,0,0,0,0
6667,Russia,RUS,1990,0,0,0,0
6668,Russia,RUS,1991,0.000202709,0,0,0
6669,Russia,RUS,1992,0.00404671,0.000672532,1000,0
6670,Russia,RUS,1993,0.006739744,0.013447238,20023,0
6671,Russia,RUS,1994,0.01870179,0.053817492,80096,0
6672,Russia,RUS,1995,0.059723075,0.14815104,220089,0
6673,Russia,RUS,1996,0.150655806,0.26975292,399864,0
6674,Russia,RUS,1997,0.328222394,0.47296375,699702,0
6675,Russia,RUS,1998,0.507028341,0.812744439,1200202,0
6676,Russia,RUS,1999,0.932934999,1.018984556,1501335,0
6677,Russia,RUS,2000,2.228887081,1.977230072,2903460,0
6678,Russia,RUS,2001,5.314723015,2.944367886,4305712,0
6679,Russia,RUS,2002,12.12593174,4.12827158,6010357,0.007574939
6680,Russia,RUS,2003,24.98783875,8.29886055,12028926,0.237188235
6681,Russia,RUS,2004,51.1673317,12.85938931,18562998,0.46848765
6682,Russia,RUS,2005,83.52351379,15.22667313,21895963,1.105990529
6683,Russia,RUS,2006,105.070137,18.02327728,25834326,2.022269249
6684,Russia,RUS,2007,119.497818,24.65999985,35292820,3.420206308
6685,Russia,RUS,2008,139.2838135,32,45787694,6.478240967
6686,Russia,RUS,2009,160.5071869,42.54999924,60916131,9.000403404
6687,Russia,RUS,2010,165.6610107,49,70188870,10.94234657
6688,Russia,RUS,2011,141.7866058,58,83151436,12.27170086
6689,Russia,RUS,2012,144.4957581,66,94795378,14.53068256
6690,Russia,RUS,2013,151.2556305,67.97000122,97847482,16.45264053
6691,Russia,RUS,2014,152.7878876,70.51999664,101749828,17.24714088
6692,Russia,RUS,2015,156.7665558,70.09924316,101411442,18.54085159
6693,Russia,RUS,2016,157.7184906,73.09143829,106062366,18.94519234
6694,Russia,RUS,2017,156.1874084,76.00814056,110555774,21.37237549
6695,Russia,RUS,2018,157.4313049,80.86472321,117781320,22.00088692
6696,Russia,RUS,2019,164.3876343,82.64215851,120444573,22.52492332
6697,Russia,RUS,2020,163.5893402,84.99466705,123766963,23.22501755
6698,Rwanda,RWA,1980,0,0,0,0
6699,Rwanda,RWA,1981,0,0,0,0
6700,Rwanda,RWA,1982,0,0,0,0
6701,Rwanda,RWA,1983,0,0,0,0
6702,Rwanda,RWA,1984,0,0,0,0
6703,Rwanda,RWA,1985,0,0,0,0
6704,Rwanda,RWA,1986,0,0,0,0
6705,Rwanda,RWA,1987,0,0,0,0
6706,Rwanda,RWA,1988,0,0,0,0
6707,Rwanda,RWA,1989,0,0,0,0
6708,Rwanda,RWA,1990,0,0,0,0
6709,Rwanda,RWA,1991,0,0,0,0
6710,Rwanda,RWA,1992,0,0,0,0
6711,Rwanda,RWA,1993,0,0,0,0
6712,Rwanda,RWA,1994,0,0,0,0
6713,Rwanda,RWA,1995,0,0,0,0
6714,Rwanda,RWA,1996,0,0.000883372,59,0
6715,Rwanda,RWA,1997,0,0.001625791,125,0
6716,Rwanda,RWA,1998,0.071810171,0.011763573,931,0
6717,Rwanda,RWA,1999,0.146642536,0.067176484,5381,0
6718,Rwanda,RWA,2000,0.491575092,0.062831461,5096,0
6719,Rwanda,RWA,2001,0.789682508,0.24067241,19793,0
6720,Rwanda,RWA,2002,0.977695644,0.292784721,24513,0
6721,Rwanda,RWA,2003,1.527609468,0.356918454,30581,0
6722,Rwanda,RWA,2004,1.581367612,0.430854231,37880,0.013225008
6723,Rwanda,RWA,2005,2.52231431,0.556041181,50190,0.013348092
6724,Rwanda,RWA,2006,3.474392176,0,0,0.018842602
6725,Rwanda,RWA,2007,6.848756313,2.115387201,201452,0.027421465
6726,Rwanda,RWA,2008,13.88663197,4.5,440190,0.011759105
6727,Rwanda,RWA,2009,24.83194351,7.699999809,773368,0.022631627
6728,Rwanda,RWA,2010,35.34855652,8,824723,0.039265536
6729,Rwanda,RWA,2011,43.19490051,7,740385,0.083986416
6730,Rwanda,RWA,2012,53.94244003,8.023854256,869812,0.052115358
6731,Rwanda,RWA,2013,61.87054825,9,999122,0.02572252
6732,Rwanda,RWA,2014,69.89604187,10.60000038,1205056,0.026318094
6733,Rwanda,RWA,2015,77.04779816,18,2095733,0.185811132
6734,Rwanda,RWA,2016,76.45612335,20,2386180,0.186145529
6735,Rwanda,RWA,2017,73.61026001,21.76763344,2662256,0.181788415
6736,Rwanda,RWA,2018,78.85411072,25,3132952,0.060973976
6737,Rwanda,RWA,2019,76.491539,26,3337108,0.070365369
6738,Rwanda,RWA,2020,81.95050812,26.5,3483787,0.136540323
6739,Saint Kitts and Nevis,KNA,1980,0,0,0,0
6740,Saint Kitts and Nevis,KNA,1981,0,0,0,0
6741,Saint Kitts and Nevis,KNA,1982,0,0,0,0
6742,Saint Kitts and Nevis,KNA,1983,0,0,0,0
6743,Saint Kitts and Nevis,KNA,1984,0,0,0,0
6744,Saint Kitts and Nevis,KNA,1985,0,0,0,0
6745,Saint Kitts and Nevis,KNA,1986,0,0,0,0
6746,Saint Kitts and Nevis,KNA,1987,0,0,0,0
6747,Saint Kitts and Nevis,KNA,1988,0,0,0,0
6748,Saint Kitts and Nevis,KNA,1989,0,0,0,0
6749,Saint Kitts and Nevis,KNA,1990,0,0,0,0
6750,Saint Kitts and Nevis,KNA,1996,0.706297815,1.945569873,839,0
6751,Saint Kitts and Nevis,KNA,1997,0.478368402,2.258559942,987,0
6752,Saint Kitts and Nevis,KNA,1998,1.01802361,3.343810558,1480,0
6753,Saint Kitts and Nevis,KNA,1999,1.604989171,4.400440216,1974,0
6754,Saint Kitts and Nevis,KNA,2000,2.722693682,5.862810135,2667,0
6755,Saint Kitts and Nevis,KNA,2001,4.708625793,7.714726448,3550,0
6756,Saint Kitts and Nevis,KNA,2002,11.07051945,21.1523819,9791,1.107051969
6757,Saint Kitts and Nevis,KNA,2003,48.09163666,22.96978378,10671,4.371966839
6758,Saint Kitts and Nevis,KNA,2004,62.60253906,24.73767662,11528,9.498315811
6759,Saint Kitts and Nevis,KNA,2005,108.8417969,34,15896,13.87199306
6760,Saint Kitts and Nevis,KNA,2006,107.7335815,38.5,18056,18.58932304
6761,Saint Kitts and Nevis,KNA,2007,134.9993744,43.5,20462,20.09292984
6762,Saint Kitts and Nevis,KNA,2008,154.6124268,49.20000076,23213,23.04451561
6763,Saint Kitts and Nevis,KNA,2009,155.3529968,55.70000076,26352,26.74952126
6764,Saint Kitts and Nevis,KNA,2010,163.2120056,63,29880,29.78619194
6765,Saint Kitts and Nevis,KNA,2011,155.72229,63.20000076,30086,25.48182869
6766,Saint Kitts and Nevis,KNA,2012,152.3442993,64,30563,26.0588932
6767,Saint Kitts and Nevis,KNA,2013,152.9872284,64.59999847,30874,26.42506599
6768,Saint Kitts and Nevis,KNA,2014,128.01828,68,32515,27.60861778
6769,Saint Kitts and Nevis,KNA,2015,142.5873413,75.69999695,36195,31.98250198
6770,Saint Kitts and Nevis,KNA,2016,148.3447876,76.81767273,36730,27.46343803
6771,Saint Kitts and Nevis,KNA,2017,147.7144775,80.71018982,38588,56.24363708
6772,Saint Kitts and Nevis,KNA,2018,136.5229492,0,0,31.23700905
6773,Saint Kitts and Nevis,KNA,2019,123.4765167,0,0,38.57978439
